ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
ti_mn,cr_si,ti_mn||cr_si,True,6.012974451334836e-10,0.0333149446896273,False,,,False,,,1
si_mn,v_y,si_mn||v_y,True,6.013005369212715e-10,0.0461250701047352,False,,,False,,,1
si_mn,nd_ti,si_mn||nd_ti,True,6.12670022574993e-10,0.0594917720913651,False,,,True,2.0420104923249247e-26,0.0289388548072096,2
ba_y,si_nd,ba_y||si_nd,True,6.748659136049551e-10,0.0675122746861188,False,,,False,,,1
nd_y,ba_v,nd_y||ba_v,True,6.95574613622438e-10,0.0670439241773416,False,,,True,6.451176764128836e-32,0.0428376085850856,2
cr_ca,cr_y,cr_ca||cr_y,True,7.018106734907426e-10,0.040176422910636,False,,,False,,,1
v_ca,cr_si,v_ca||cr_si,True,7.100327269151258e-10,0.0357346364244077,True,2.358115900286716e-06,0.02210918657072,False,,,2
nd_ca,cr_si,nd_ca||cr_si,True,7.173349684260072e-10,0.0636297503885809,False,,,False,,,1
co_na,si_nd,co_na||si_nd,True,7.246411819153093e-10,0.0654041175833448,False,,,True,1.0306380876316331e-31,0.0396089024958423,2
si_ni,cr_sc,si_ni||cr_sc,True,7.281752026991513e-10,0.0281436727289901,True,6.276483150800298e-06,0.0136227350013573,False,,,2
si_mn,nd_na,si_mn||nd_na,True,7.39324977057776e-10,0.0713525411690205,False,,,True,9.444297300023224e-41,0.0619652284788643,2
y_mn,na_mn,y_mn||na_mn,True,7.41403500436535e-10,0.0521242264130394,False,,,True,2.0248756206738402e-35,0.0424409554736131,2
sc_ca,si_nd,sc_ca||si_nd,True,7.440239243403606e-10,0.0657129860435444,False,,,True,9.795706059004608e-26,0.0310421353014261,2
na_mn,cr_y,na_mn||cr_y,True,7.886639053807883e-10,0.046373700684947,False,,,True,1.5910538196610479e-40,0.0450438283909847,2
mn_ca,si_v,mn_ca||si_v,True,8.040348920757272e-10,0.0336479676902922,True,3.152958214987914e-06,0.0189535678420906,False,,,2
nd_y,cr_ba,nd_y||cr_ba,True,8.383371858323955e-10,0.0657202964405997,False,,,True,1.316601089206877e-34,0.0463288762801089,2
cr_si,co_si,cr_si||co_si,True,8.453974502884174e-10,0.0332116028944972,False,,,False,,,1
co_v,si_nd,co_v||si_nd,True,8.47253522365806e-10,0.0645127204990458,False,,,True,3.11785633447566e-26,0.0316075494815536,2
cr_v,si_nd,cr_v||si_nd,True,8.477387107409956e-10,0.0651104176061688,False,,,True,1.0257365647842007e-27,0.0341399196624892,2
na_mn,si_v,na_mn||si_v,True,8.51343639288075e-10,0.0392699928709952,False,,,True,5.569958819556306e-37,0.0351329565195945,2
cr_y,cr_sc,cr_y||cr_sc,True,8.579606482768941e-10,0.0410385806708449,False,,,False,,,1
cr_ti,cr_si,cr_ti||cr_si,True,8.605068530487043e-10,0.0321867069912283,False,,,False,,,1
v_cu,si_nd,v_cu||si_nd,True,8.780743483512863e-10,0.0660208104315041,False,,,True,1.1356832397499067e-25,0.0316740106121216,2
mn_ca,y_mn,mn_ca||y_mn,True,8.918152520204171e-10,0.0478877126341972,False,,,False,,,1
y_mn,co_si,y_mn||co_si,True,9.05258270675162e-10,0.0448490621792629,False,,,False,,,1
cr_ni,sc_nd,cr_ni||sc_nd,True,9.31220787128869e-10,0.0560749031879375,False,,,False,,,1
y_cu,si_nd,y_cu||si_nd,True,9.323299320647122e-10,0.0695438630039304,False,,,False,,,1
y_mn,cr_ti,y_mn||cr_ti,True,9.33691945832815e-10,0.045197537164117,False,,,False,,,1
y_mn,cr_na,y_mn||cr_na,True,9.40236482637653e-10,0.0481983741926177,False,,,True,3.5838540971143555e-39,0.0443698011653534,2
si_ni,si_v,si_ni||si_v,True,9.5059561792349e-10,0.031449802246463,True,6.881462669017711e-06,0.0172372310309993,False,,,2
nd_y,na_zn,nd_y||na_zn,True,9.556521896303875e-10,0.0653109635657877,False,,,True,1.952871607547973e-38,0.0534340559503113,2
nd_na,cr_si,nd_na||cr_si,True,9.623913707613802e-10,0.0712332479443242,False,,,True,5.92093599733561e-40,0.0612905959438964,2
nd_y,k_y,nd_y||k_y,True,9.768802156395883e-10,0.0668807956811607,False,,,True,4.7591444681054045e-35,0.0497124559323555,2
si_mn,co_si,si_mn||co_si,True,9.83472367053226e-10,0.0340314926576165,False,,,False,,,1
co_cu,si_nd,co_cu||si_nd,True,9.86172340843237e-10,0.0639239291259401,False,,,True,2.6572474490919445e-26,0.0320197624408473,2
zn_cu,nd_y,zn_cu||nd_y,True,9.90041789679241e-10,0.0678858036300462,False,,,True,1.8333289217825853e-32,0.0449668582009321,2
v_ca,si_mn,v_ca||si_mn,True,1.0001972746623956e-09,0.035874401035166,True,5.362113411635358e-06,0.0211350866661945,False,,,2
cr_ca,cr_si,cr_ca||cr_si,True,1.002459909647561e-09,0.0331922724561566,False,,,False,,,1
ba_ti,nd_y,ba_ti||nd_y,True,1.0120521743164307e-09,0.0654218134375075,False,,,True,1.5477779817815162e-32,0.0432076729263485,2
na_mn,cr_si,na_mn||cr_si,True,1.0411463330937166e-09,0.0406244879707084,False,,,True,2.000987112766014e-42,0.0422469672499625,2
mn_cu,si_nd,mn_cu||si_nd,True,1.0463182850509643e-09,0.0645738832721725,False,,,True,1.3052182892589167e-31,0.0403729280072159,2
ni_cu,si_nd,ni_cu||si_nd,True,1.098249014722957e-09,0.0643396817058108,False,,,True,3.781590452752214e-27,0.033310175428889,2
ti_mn,si_v,ti_mn||si_v,True,1.1188975791621195e-09,0.031077849224512,True,1.0060346240190072e-05,0.015777717685193,False,,,2
mn_cu,sc_nd,mn_cu||sc_nd,True,1.138811794592864e-09,0.0556852283650805,False,,,True,8.71278868557443e-27,0.0287955475119383,2
nd_y,sc_ba,nd_y||sc_ba,True,1.153361533370852e-09,0.0667578016089645,False,,,True,1.160561318751931e-31,0.0427078148605819,2
nd_ca,v_y,nd_ca||v_y,True,1.1767877371572051e-09,0.0636977496650313,False,,,False,,,1
nd_y,co_ba,nd_y||co_ba,True,1.1842494627835043e-09,0.0654470116963237,False,,,True,1.107661864690552e-31,0.0424564810699069,2
ba_mn,nd_y,ba_mn||nd_y,True,1.2067181132913275e-09,0.066578543654873,False,,,True,2.750113801725613e-33,0.046166725602447,2
si_ca,si_nd,si_ca||si_nd,True,1.2552753359862636e-09,0.0636519547588345,False,,,True,8.560359572782127e-28,0.0342733939158547,2
nd_na,cr_sc,nd_na||cr_sc,True,1.2738515258786598e-09,0.0697920792976254,False,,,True,1.2952296827359164e-37,0.057264527928547,2
nd_ti,cr_si,nd_ti||cr_si,True,1.2763480041455404e-09,0.0574304107371604,False,,,True,1.5787536956331306e-25,0.0277312155308684,2
v_ti,cr_si,v_ti||cr_si,True,1.2771827360215832e-09,0.0323459476358715,True,5.864240960967778e-05,0.014106306467065,False,,,2
si_nd,sc_k,si_nd||sc_k,True,1.300429817049472e-09,0.0632031707590723,False,,,True,2.5364637641707456e-25,0.0303786428285482,2
si_v,nd_na,si_v||nd_na,True,1.3032340728043894e-09,0.0698118432982062,False,,,True,1.8911334653968063e-36,0.0547050377114375,2
v_ca,y_mn,v_ca||y_mn,True,1.3098753073759842e-09,0.0455763099863382,True,0.0001255883401788,0.0188830456259081,False,,,2
nd_y,na_ba,nd_y||na_ba,True,1.3231316094529674e-09,0.0681642643288541,False,,,True,3.879876450045884e-32,0.0458116206884958,2
ba_ca,nd_y,ba_ca||nd_y,True,1.349537982555648e-09,0.0663280011171009,False,,,True,3.201313184103535e-32,0.0436827178482529,2
ti_cu,si_nd,ti_cu||si_nd,True,1.3521644896034498e-09,0.0641778136655664,False,,,True,1.1633318737795181e-26,0.0337580515590347,2
y_mn,nd_ni,y_mn||nd_ni,True,1.3526781349006124e-09,0.0602102522820937,False,,,True,2.154651603579706e-30,0.0382051984260499,2
sc_mn,nd_na,sc_mn||nd_na,True,1.3672426718093952e-09,0.0693718658223824,False,,,True,3.983795051012629e-37,0.0561044845413468,2
nd_na,si_nd,nd_na||si_nd,True,1.369783417336716e-09,0.0919560645087912,False,,,True,2.442819002347813e-35,0.0667524972027448,2
v_mn,si_nd,v_mn||si_nd,True,1.3727889181446274e-09,0.0630402422202653,False,,,True,2.179015749357183e-28,0.0349107771592855,2
sc_nd,cr_k,sc_nd||cr_k,True,1.3748164057295154e-09,0.0549309190063575,False,,,False,,,1
si_mn,v_ti,si_mn||v_ti,True,1.375167007321483e-09,0.0334634181637066,True,0.0001200642430127,0.0135701591120658,False,,,2
cr_cu,si_nd,cr_cu||si_nd,True,1.3954746376097836e-09,0.0647962200555446,False,,,True,2.5583905017367963e-29,0.0380455148859393,2
ni_y,cr_si,ni_y||cr_si,True,1.401041432499732e-09,0.0381056776185683,False,,,False,,,1
zn_y,nd_y,zn_y||nd_y,True,1.420307667992169e-09,0.0647500753884336,False,,,True,1.203705195608687e-33,0.0462936148092309,2
sc_ni,sc_nd,sc_ni||sc_nd,True,1.4361284425029743e-09,0.0543702583714364,True,0.0002188821777188,0.0170895203814211,False,,,2
ni_ti,cr_si,ni_ti||cr_si,True,1.4660698028659695e-09,0.0286204757555673,False,,,False,,,1
cr_y,nd_na,cr_y||nd_na,True,1.4686596011719407e-09,0.0690811133905097,False,,,True,6.957566988152697e-44,0.0677782102273309,2
na_ti,si_nd,na_ti||si_nd,True,1.4924401647337706e-09,0.0631386208282727,False,,,True,5.978561339071803e-35,0.044897379769711,2
v_ca,sc_nd,v_ca||sc_nd,True,1.6106814255710964e-09,0.0553063891641631,True,2.6531205820747988e-05,0.0232051305920484,False,,,2
si_mn,cr_na,si_mn||cr_na,True,1.639851297853176e-09,0.0386115903323301,False,,,True,1.603444856152466e-43,0.0422350687852018,2
v_y,cr_si,v_y||cr_si,True,1.690544984970829e-09,0.0429536283986696,False,,,False,,,1
zn_mn,sc_nd,zn_mn||sc_nd,True,1.703188807601259e-09,0.0573647251088158,False,,,False,,,1
na_v,sc_nd,na_v||sc_nd,True,1.736898637879798e-09,0.0556401792446291,False,,,False,,,1
na_cu,si_nd,na_cu||si_nd,True,1.757002422411465e-09,0.0632128957027102,False,,,True,1.0996292927820567e-27,0.0342768511954138,2
si_ca,sc_nd,si_ca||sc_nd,True,1.7605059903037487e-09,0.0539682794231081,False,,,False,,,1
nd_ca,si_v,nd_ca||si_v,True,1.787104455902685e-09,0.0604663234179003,True,0.000203952172395,0.018993736548164,False,,,2
ti_mn,cr_y,ti_mn||cr_y,True,1.7897858815972445e-09,0.0394867886813529,False,,,False,,,1
cr_ti,cr_y,cr_ti||cr_y,True,1.8145758102234367e-09,0.037867888197487,False,,,True,1.9379954789016472e-25,0.0216932642194472,2
nd_mn,nd_y,nd_mn||nd_y,True,1.9432076768487847e-09,0.07828856164775,False,,,True,7.6512290994790635e-31,0.0481568998864116,2
ni_ti,sc_nd,ni_ti||sc_nd,True,1.975944254705826e-09,0.0540658159081634,False,,,False,,,1
cr_y,co_si,cr_y||co_si,True,1.9811640194500113e-09,0.0376582641132403,False,,,False,,,1
si_cu,sc_nd,si_cu||sc_nd,True,2.052120227856039e-09,0.0546975816027897,True,0.0002014785209318,0.0181572803205498,False,,,2
na_ca,si_nd,na_ca||si_nd,True,2.0833504448478203e-09,0.0622218259118797,False,,,True,1.2945914312423175e-36,0.0482042934354794,2
co_mn,sc_nd,co_mn||sc_nd,True,2.093939896221656e-09,0.0532462533548185,False,,,False,,,1
k_ca,si_nd,k_ca||si_nd,True,2.097560811064129e-09,0.0619271404699552,False,,,False,,,1
y_mn,cr_y,y_mn||cr_y,True,2.119883941467225e-09,0.0560309026985824,False,,,False,,,1
si_mn,cr_ni,si_mn||cr_ni,True,2.1269477418877422e-09,0.0310466832030198,False,,,False,,,1
cr_ti,si_ni,cr_ti||si_ni,True,2.1296313806631273e-09,0.0224290338318022,False,,,False,,,1
si_mn,cr_k,si_mn||cr_k,True,2.141247548711904e-09,0.035326159446936,False,,,False,,,1
cr_cu,sc_nd,cr_cu||sc_nd,True,2.153281851272712e-09,0.0546954743398368,False,,,False,,,1
zn_ni,si_nd,zn_ni||si_nd,True,2.2507262648350316e-09,0.0626702256318807,False,,,False,,,1
na_mn,si_mn,na_mn||si_mn,True,2.2557228808812982e-09,0.0416006767370957,False,,,True,1.203826731687512e-38,0.0403605628911565,2
y_mn,k_nd,y_mn||k_nd,True,2.256231130688302e-09,0.0643901815661005,False,,,False,,,1
sc_zn,si_nd,sc_zn||si_nd,True,2.385163272887241e-09,0.0628125734783414,False,,,False,,,1
si_v,cr_na,si_v||cr_na,True,2.394358996409448e-09,0.0351047191625668,True,0.0002906341232501,0.0144568887780904,True,1.781410867187122e-39,0.0356657596138624,3
sc_y,si_nd,sc_y||si_nd,True,2.459779384769035e-09,0.0610815061180445,False,,,True,2.1564398517046157e-30,0.038314581508953,2
k_ti,si_nd,k_ti||si_nd,True,2.467463396186413e-09,0.0613076803638851,False,,,True,3.494297186941236e-25,0.0304832640251361,2
ba_cu,nd_y,ba_cu||nd_y,True,2.4754425548019512e-09,0.0689731329796106,False,,,True,7.02810745911496e-29,0.0415333297237472,2
ni_mn,cr_si,ni_mn||cr_si,True,2.4978649065690997e-09,0.0298616332839824,False,,,False,,,1
cr_si,cr_k,cr_si||cr_k,True,2.529505580798269e-09,0.0339206969829503,False,,,False,,,1
v_ca,cr_y,v_ca||cr_y,True,2.5974963639178203e-09,0.0398825969925851,True,0.0001035783820496,0.0178545719590909,False,,,2
k_ni,si_nd,k_ni||si_nd,True,2.6099648798844116e-09,0.0619373204879186,False,,,False,,,1
y_ca,si_nd,y_ca||si_nd,True,2.6561994116559863e-09,0.0617822288482962,False,,,True,4.980839365196033e-31,0.0395048956693249,2
si_na,si_nd,si_na||si_nd,True,2.673636548725112e-09,0.0611893833570376,False,,,True,1.6186703732299913e-29,0.0367174240595318,2
si_nd,sc_si,si_nd||sc_si,True,2.7368881148283237e-09,0.0630923192469238,False,,,True,2.0167106748533627e-25,0.0322804538962218,2
ca_cu,si_nd,ca_cu||si_nd,True,2.757684256667313e-09,0.0619756873169527,False,,,True,1.8873976180610654e-26,0.034200185379602,2
v_ti,sc_nd,v_ti||sc_nd,True,2.771038863562213e-09,0.0529228766853813,True,0.0003095031723826,0.0163291673714184,False,,,2
sc_mn,cr_y,sc_mn||cr_y,True,2.9490410319195762e-09,0.0427665453173107,False,,,False,,,1
y_mn,nd_zn,y_mn||nd_zn,True,2.9567917928022083e-09,0.0679839330179212,False,,,False,,,1
na_y,si_nd,na_y||si_nd,True,2.961457222015205e-09,0.0626379039204005,False,,,False,,,1
si_mn,v_ni,si_mn||v_ni,True,2.9692010427358822e-09,0.0303108888161204,False,,,False,,,1
sc_ti,sc_nd,sc_ti||sc_nd,True,2.998369566115797e-09,0.052013381230487,False,,,False,,,1
zn_ti,si_nd,zn_ti||si_nd,True,3.008227222967047e-09,0.061582989583497,False,,,False,,,1
si_v,co_si,si_v||co_si,True,3.113465508499522e-09,0.0293581763234197,True,5.358495780482237e-06,0.0180839153829847,False,,,2
co_zn,si_nd,co_zn||si_nd,True,3.1152066054888184e-09,0.06258157299269,False,,,False,,,1
si_mn,na_v,si_mn||na_v,True,3.127987512438009e-09,0.0356864399032906,False,,,True,9.4871756753559e-27,0.0217997662413404,2
cr_y,nd_ni,cr_y||nd_ni,True,3.190953600675933e-09,0.055077543979162,False,,,True,2.0190374314585767e-31,0.0379807557706044,2
ni_mn,si_v,ni_mn||si_v,True,3.197487463698664e-09,0.0273785192121268,True,2.483515572826181e-05,0.0143253926623397,False,,,2
cr_y,cr_na,cr_y||cr_na,True,3.218913284585028e-09,0.0414715126775997,False,,,True,2.2859460190444963e-42,0.0457445524574182,2
sc_nd,sc_si,sc_nd||sc_si,True,3.224338811254644e-09,0.0529474229914389,False,,,False,,,1
ni_ca,sc_nd,ni_ca||sc_nd,True,3.285801913001106e-09,0.0522477231860011,False,,,False,,,1
nd_ba,si_nd,nd_ba||si_nd,True,3.286831865211645e-09,0.0718598007301707,False,,,True,2.320170224432358e-31,0.047221904123388,2
co_ti,cr_si,co_ti||cr_si,True,3.3075005928516352e-09,0.0279768674184876,False,,,False,,,1
y_mn,cr_k,y_mn||cr_k,True,3.3310341364688794e-09,0.0431765258290481,False,,,False,,,1
nd_ca,si_nd,nd_ca||si_nd,True,3.332055260753284e-09,0.0832661599199941,False,,,False,,,1
nd_ba,sc_nd,nd_ba||sc_nd,True,3.399922028820564e-09,0.0638428062559307,False,,,True,7.852720672187163e-29,0.0377526607255832,2
sc_mn,cr_si,sc_mn||cr_si,True,3.473481562204237e-09,0.0360542168689965,False,,,False,,,1
v_y,nd_na,v_y||nd_na,True,3.477069978365614e-09,0.0665850284440644,False,,,True,9.333279611245443e-37,0.0558049157956412,2
k_mn,sc_nd,k_mn||sc_nd,True,3.500587057117761e-09,0.0535136565318453,False,,,False,,,1
ti_ca,sc_nd,ti_ca||sc_nd,True,3.50664982171146e-09,0.0519676616137844,False,,,False,,,1
si_nd,co_k,si_nd||co_k,True,3.509968635166294e-09,0.0618612667833344,False,,,False,,,1
nd_ti,v_y,nd_ti||v_y,True,3.5206566321214062e-09,0.0563525106900952,False,,,False,,,1
sc_ca,sc_nd,sc_ca||sc_nd,True,3.668686771401014e-09,0.0514323253820892,False,,,False,,,1
co_ca,sc_nd,co_ca||sc_nd,True,3.692404697383501e-09,0.0513968943697753,True,0.0001968313802497,0.0174285887184488,False,,,2
cr_zn,sc_nd,cr_zn||sc_nd,True,3.746753681821678e-09,0.0544626905211214,False,,,False,,,1
ti_mn,y_mn,ti_mn||y_mn,True,3.7641022347140854e-09,0.0447106017977757,False,,,False,,,1
sc_nd,co_cr,sc_nd||co_cr,True,3.765344666553231e-09,0.0515478196512982,False,,,False,,,1
cr_ni,si_v,cr_ni||si_v,True,3.808587771594194e-09,0.02650882052819,True,1.2266654662187088e-05,0.0149774362532145,False,,,2
y_mn,si_ti,y_mn||si_ti,True,3.831403287073811e-09,0.0413519792431661,False,,,False,,,1
ni_y,si_v,ni_y||si_v,True,3.850192807299565e-09,0.0356360494441422,True,0.0003448631015,0.0129524383013716,False,,,2
sc_na,si_nd,sc_na||si_nd,True,3.872749683287636e-09,0.0617663135455078,True,0.00019685335503,0.022063274354763,True,6.775207150842095e-34,0.0457811044130025,3
ti_cu,sc_nd,ti_cu||sc_nd,True,3.994059385990932e-09,0.0526107408665097,True,0.0004156043775574,0.0163598313739129,False,,,2
nd_na,sc_nd,nd_na||sc_nd,True,4.070808883451214e-09,0.0795691718401575,False,,,True,4.9476339127389315e-34,0.0591807639501715,2
mn_ca,si_mn,mn_ca||si_mn,True,4.139443797946889e-09,0.0361627170961957,False,,,False,,,1
zn_mn,cr_si,zn_mn||cr_si,True,4.312331727794396e-09,0.041716276196266,False,,,False,,,1
y_mn,v_ti,y_mn||v_ti,True,4.312840280438139e-09,0.0418428837276166,False,,,False,,,1
na_ni,sc_nd,na_ni||sc_nd,True,4.3587328789174e-09,0.0516560816173302,False,,,True,1.0126575154200547e-27,0.0294432757451818,2
y_mn,na_v,y_mn||na_v,True,4.373210480759779e-09,0.0440322798665063,False,,,True,6.095531256487405e-25,0.0254109478006319,2
v_ni,sc_nd,v_ni||sc_nd,True,4.4191486660888035e-09,0.0514998657446288,False,,,False,,,1
si_mn,ni_ti,si_mn||ni_ti,True,4.451764810336966e-09,0.0289549541998447,False,,,False,,,1
co_ti,sc_nd,co_ti||sc_nd,True,4.461861705970433e-09,0.0510325884083005,False,,,False,,,1
si_mn,co_y,si_mn||co_y,True,4.476097485791242e-09,0.0392874293304563,False,,,False,,,1
v_ni,cr_si,v_ni||cr_si,True,4.5176555664595605e-09,0.0279519528645608,False,,,False,,,1
co_cu,sc_nd,co_cu||sc_nd,True,4.541173153766596e-09,0.0513250642477246,False,,,False,,,1
si_mn,cr_zn,si_mn||cr_zn,True,4.564638021451666e-09,0.0407908529606104,False,,,False,,,1
nd_ca,sc_mn,nd_ca||sc_mn,True,4.601455939484718e-09,0.0573452440844414,False,,,False,,,1
nd_ca,cr_sc,nd_ca||cr_sc,True,4.640007327890854e-09,0.0567383978765578,False,,,False,,,1
sc_cu,si_nd,sc_cu||si_nd,True,4.659215010789693e-09,0.063180205706235,False,,,False,,,1
nd_ca,na_mn,nd_ca||na_mn,True,4.717615991618534e-09,0.057746283838618,False,,,True,7.591091982051794e-34,0.0421907464203869,2
si_mn,nd_ni,si_mn||nd_ni,True,4.736593872335362e-09,0.0531135428044065,False,,,True,1.0473619221995719e-26,0.0305371613498443,2
nd_ti,si_v,nd_ti||si_v,True,4.747995075119062e-09,0.0530766373972284,False,,,False,,,1
sc_y,sc_nd,sc_y||sc_nd,True,4.784840802657514e-09,0.053013856274153,False,,,True,1.934894781700542e-25,0.0282344141265544,2
v_zn,si_nd,v_zn||si_nd,True,4.816906323088701e-09,0.0626331925492088,False,,,False,,,1
y_mn,sc_mn,y_mn||sc_mn,True,4.8903990136535905e-09,0.0475253551796185,False,,,False,,,1
co_ni,sc_nd,co_ni||sc_nd,True,5.0351452186404e-09,0.0510408974926898,False,,,False,,,1
sc_v,sc_nd,sc_v||sc_nd,True,5.041649786797115e-09,0.0536336353102285,True,2.6390250843994783e-05,0.024242749298007,False,,,2
sc_nd,co_sc,sc_nd||co_sc,True,5.043161583215864e-09,0.0507232467367895,True,0.0001563436018085,0.0181655507686253,False,,,2
co_na,sc_nd,co_na||sc_nd,True,5.156597960007358e-09,0.0513267269148013,False,,,False,,,1
nd_ca,ni_y,nd_ca||ni_y,True,5.179678211151776e-09,0.056705994136718,False,,,False,,,1
cr_mn,sc_nd,cr_mn||sc_nd,True,5.247211980505733e-09,0.0504304292621523,False,,,False,,,1
y_mn,cr_ni,y_mn||cr_ni,True,5.4809701169018766e-09,0.0406685355391047,False,,,False,,,1
cr_y,k_nd,cr_y||k_nd,True,5.506064998358451e-09,0.0599960260904011,False,,,False,,,1
y_ca,sc_nd,y_ca||sc_nd,True,5.7505044015577355e-09,0.0525883435808924,False,,,False,,,1
si_y,si_nd,si_y||si_nd,True,5.7583550950979135e-09,0.059687377921346,False,,,True,5.487182539270717e-27,0.0338179114460204,2
sc_nd,sc_k,sc_nd||sc_k,True,5.816791715545126e-09,0.0505067862814849,False,,,False,,,1
ni_ca,y_mn,ni_ca||y_mn,True,5.830442995966829e-09,0.0407687142776556,False,,,False,,,1
cr_y,cr_k,cr_y||cr_k,True,5.899036688797938e-09,0.0376354232984716,False,,,False,,,1
nd_ti,si_nd,nd_ti||si_nd,True,5.917736699506511e-09,0.0791439163907486,False,,,False,,,1
ti_mn,nd_na,ti_mn||nd_na,True,6.118023978947353e-09,0.0637090571751283,False,,,True,1.499200522903784e-38,0.0587641484688136,2
co_ca,y_mn,co_ca||y_mn,True,6.122641717593746e-09,0.0407530212584852,False,,,False,,,1
si_mn,co_ti,si_mn||co_ti,True,6.185135219943576e-09,0.0285105571600911,False,,,False,,,1
y_mn,na_ni,y_mn||na_ni,True,6.239685794782153e-09,0.042053135233304,False,,,True,3.2931774569169826e-29,0.0298539452333487,2
v_cu,sc_nd,v_cu||sc_nd,True,6.253405174058851e-09,0.0526146926559844,False,,,False,,,1
cr_na,cr_si,cr_na||cr_si,True,6.319621656365463e-09,0.0356403771049245,False,,,True,6.255273774560924e-44,0.0422988053718623,2
si_mn,k_nd,si_mn||k_nd,True,6.489789352655165e-09,0.0590562592181371,False,,,False,,,1
ni_cu,sc_nd,ni_cu||sc_nd,True,6.6182596545585826e-09,0.0507597816902002,False,,,False,,,1
y_mn,ni_ti,y_mn||ni_ti,True,6.625562175018967e-09,0.0402951778191654,False,,,False,,,1
na_ti,sc_nd,na_ti||sc_nd,True,6.6647633590290605e-09,0.0508040650907367,False,,,True,3.86782417863442e-29,0.0322284273012628,2
ti_ca,cr_si,ti_ca||cr_si,True,6.725230592550685e-09,0.026599467872568,False,,,False,,,1
ti_ca,si_mn,ti_ca||si_mn,True,6.914846937246625e-09,0.0282323294773697,False,,,False,,,1
mn_ca,nd_na,mn_ca||nd_na,True,7.061190768652528e-09,0.0628531827503437,False,,,True,6.120005623969522e-37,0.0557786163582753,2
